"intStCode","strStName","intClassCode","strClassName","strFormCode","strFormName","strMacroCode","strMacroName","intEcoSysCode","strEcoSysName","intAcres","intSqMiles","numPercent"
"51","Virginia",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M008","Southern Mesic Mixed Broadleaf Forest",4403,"Southern Atlantic Coastal Plain Mesic Hardwood Forest","504586.10013766500","788.41578147077375","1.845900"
"12","Florida",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M008","Southern Mesic Mixed Broadleaf Forest",4403,"Southern Atlantic Coastal Plain Mesic Hardwood Forest","521.96069727204",".81556358949343",".001200"
"22","Louisiana",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M008","Southern Mesic Mixed Broadleaf Forest",4403,"Southern Atlantic Coastal Plain Mesic Hardwood Forest","418.76948997156",".65432732808527",".001200"
"22","Louisiana",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M008","Southern Mesic Mixed Broadleaf Forest",4204,"West Gulf Coastal Plain Mesic Hardwood Forest","270678.98775320520","422.93591836742590",".812400"
"40","Oklahoma",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M008","Southern Mesic Mixed Broadleaf Forest",4204,"West Gulf Coastal Plain Mesic Hardwood Forest","282352.93786875864","441.17646542310938",".631100"
"05","Arkansas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M008","Southern Mesic Mixed Broadleaf Forest",4204,"West Gulf Coastal Plain Mesic Hardwood Forest","695547.87869765952","1086.79356047291184","2.043600"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M008","Southern Mesic Mixed Broadleaf Forest",4204,"West Gulf Coastal Plain Mesic Hardwood Forest","538823.34147709236","841.91147106401387",".313600"
"29","Missouri",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M008","Southern Mesic Mixed Broadleaf Forest",4204,"West Gulf Coastal Plain Mesic Hardwood Forest","3888.12904576356","6.07520163404927",".008700"
"06","California",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",5501,"California Central Valley Mixed Oak Savanna","2784167.93776322292","4350.26240278633339","2.665900"
"41","Oregon",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",5501,"California Central Valley Mixed Oak Savanna",".88957937328",".00138996777076",".000000"
"06","California",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4545,"California Coastal Closed-Cone Conifer Forest and Woodland","55003.58222927568","85.94309723386156",".052600"
"41","Oregon",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4545,"California Coastal Closed-Cone Conifer Forest and Woodland","31874.51852399568","49.80393519410156",".050700"
"41","Oregon",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",5502,"California Coastal Live Oak Woodland and Savanna",".66718452996",".00104247582807",".000000"
"06","California",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",5502,"California Coastal Live Oak Woodland and Savanna","1104734.81966024736","1726.14815573155512","1.057800"
"41","Oregon",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",5503,"California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna","55.59871083000",".08687298567250",".000000"
"06","California",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",5503,"California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna","4215743.55974996172","6587.09931215670549","4.036700"
"06","California",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4511,"Central and Southern California Mixed Evergreen Woodland","63145.23504837756","98.66442976379977",".060400"
"32","Nevada",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4317,"Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland","9.78537310608",".01528964547836",".000000"
"41","Oregon",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4317,"Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland","594856.83422578296","929.46380348447282",".946400"
"06","California",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4317,"Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland","779991.20070626352","1218.73625111230484",".746800"
"06","California",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4320,"Mediterranean California Mixed Evergreen Forest","1247664.42714451824","1949.47566742733508","1.194700"
"41","Oregon",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4320,"Mediterranean California Mixed Evergreen Forest","1060660.60961108976","1657.28220252925092","1.687600"
"06","California",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4144,"Mediterranean California Mixed Oak Woodland","765241.08511790784","1195.68919550533328",".732700"
"32","Nevada",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4144,"Mediterranean California Mixed Oak Woodland",".22239484332",".00034749194269",".000000"
"41","Oregon",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",4144,"Mediterranean California Mixed Oak Woodland","56627.95416488496","88.48117838326932",".090100"
"06","California",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M009","Californian Forest & Woodland",5504,"Southern California Oak Woodland and Savanna","80639.25821361540","125.99884095968055",".077200"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",4143,"Madrean Encinal","426972.30137257488","667.14422089944796",".248500"
"08","Colorado",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",4143,"Madrean Encinal","22.68427401864",".03544417815438",".000000"
"04","Arizona",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",4143,"Madrean Encinal","2480303.85867433728","3875.47477920653376","3.399900"
"35","New Mexico",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",4143,"Madrean Encinal","1621423.42477654344","2533.47410123157598","2.083600"
"08","Colorado",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",5604,"Madrean Juniper Savanna","220.61568457344",".34471200714848",".000300"
"04","Arizona",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",5604,"Madrean Juniper Savanna","82672.39187124684","129.17561229975253",".113300"
"35","New Mexico",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",5604,"Madrean Juniper Savanna","167008.07477568396","260.95011683888357",".214600"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",5604,"Madrean Juniper Savanna","14215.47838501440","22.21168497674480",".008200"
"08","Colorado",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",4518,"Madrean Pinyon-Juniper Woodland","755.92007244468","1.18112511320331",".001100"
"04","Arizona",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",4518,"Madrean Pinyon-Juniper Woodland","1502356.11679597860","2347.43143251060495","2.059400"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",4518,"Madrean Pinyon-Juniper Woodland","110334.75206276172","172.39805009930549",".064200"
"35","New Mexico",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M010","Madrean Lowland Evergreen Woodland",4518,"Madrean Pinyon-Juniper Woodland","699372.18042339024","1092.76903191940908",".898700"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M011","Madrean Montane Forest & Woodland",4315,"Madrean Pine-Oak Forest and Woodland","211.05270631068",".32976985361281",".000100"
"35","New Mexico",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M011","Madrean Montane Forest & Woodland",4315,"Madrean Pine-Oak Forest and Woodland","379941.12948663456","593.65801482713752",".488200"
"04","Arizona",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M011","Madrean Montane Forest & Woodland",4315,"Madrean Pine-Oak Forest and Woodland","769584.23401310412","1202.47536565412629","1.054900"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M011","Madrean Montane Forest & Woodland",4316,"Madrean Upper Montane Conifer-Oak Forest and Woodland",".44478968664",".00069498388538",".000000"
"04","Arizona",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M011","Madrean Montane Forest & Woodland",4316,"Madrean Upper Montane Conifer-Oak Forest and Woodland","32716.06061111856","51.11884470524052",".044800"
"35","New Mexico",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M011","Madrean Montane Forest & Woodland",4316,"Madrean Upper Montane Conifer-Oak Forest and Woodland","163554.06046408104","255.55321947696518",".210100"
"40","Oklahoma",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M015","Edwards Plateau Forest & Woodland",4155,"Edwards Plateau Dry-Mesic Slope Forest and Woodland","51.37320880692",".08027063876139",".000100"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M015","Edwards Plateau Forest & Woodland",4155,"Edwards Plateau Dry-Mesic Slope Forest and Woodland","945638.44143567240","1477.56006475386830",".550400"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M015","Edwards Plateau Forest & Woodland",4152,"Edwards Plateau Limestone Savanna and Woodland","7194286.59212845452","11241.07280028158309","4.188000"
"40","Oklahoma",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M015","Edwards Plateau Forest & Woodland",4152,"Edwards Plateau Limestone Savanna and Woodland","2850.65710167576","4.45415172140042",".006300"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M015","Edwards Plateau Forest & Woodland",4208,"Edwards Plateau Mesic Canyon","49431.47942989308","77.23668660976361",".028700"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M015","Edwards Plateau Forest & Woodland",7602,"Llano Uplift Acidic Forest, Woodland and Glade","214994.21011884036","335.92845331310487",".125100"
"37","North Carolina",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",4504,"Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier","220280.09075487012","344.18764180696079",".641000"
"12","Florida",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",4504,"Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier","185.69969417220",".29015577214615",".000400"
"22","Louisiana",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",4504,"Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier","52.04039333688",".08131311458946",".000100"
"01","Alabama",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",4504,"Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier","332.25789592008",".51915296237886",".000900"
"13","Georgia",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",4504,"Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier","165111.71394669432","257.98705304356594",".434800"
"45","South Carolina",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",4504,"Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier","349739.46497409192","546.46791402595014","1.714500"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",4504,"Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier",".22239484332",".00034749194269",".000000"
"51","Virginia",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","17.12440293564",".02675687958713",".000000"
"47","Tennessee",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","145.00143784464",".22656474663388",".000500"
"20","Kansas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","4.22550202308",".00660234691111",".000000"
"40","Oklahoma",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","4825.30091551404","7.53953268054493",".010700"
"22","Louisiana",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","4462.13013637248","6.97207833813216",".013300"
"12","Florida",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","1206913.01844940476","1885.80159134076217","2.908000"
"01","Alabama",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","9609.68117985720","15.01512684363490",".028600"
"17","Illinois",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","41.58783570084",".06498099328303",".000100"
"45","South Carolina",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","11357.48225350908","17.74606602123561",".055600"
"29","Missouri",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","86.28919920816",".13482687376372",".000100"
"05","Arkansas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","2885.57309207700","4.50870795640275",".008400"
"48","Texas",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","1459.79975155248","2.28093711181716",".000800"
"37","North Carolina",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","6995.20740178728","10.93001156537126",".020300"
"28","Mississippi",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","16291.53424740660","25.45552226175595",".052500"
"21","Kentucky",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","189.70280135196",".29641062711457",".000700"
"13","Georgia",1,"Forest & Woodland","1.B.1","Warm Temperate Forest & Woodland","M305","Southeastern North American Ruderal Forest",8201,"Deciduous Plantations","205734.35602752552","321.45993129532134",".541800"
